epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.003330    0.343496    0.006597    5.312682    5.310860    0.000010    
2           0.050689    0.183230    0.079410    5.087459    4.802977    0.002008    
3           0.091403    0.151726    0.114081    4.691908    4.364418    0.004006    
4           0.116664    0.192419    0.145258    4.372338    4.123761    0.006004    
5           0.162930    0.189609    0.175260    4.158400    3.858826    0.008002    
6           0.184455    0.229197    0.204406    3.966942    3.676201    0.010000    
7           0.216926    0.237622    0.226803    3.758243    3.480385    0.009931    
8           0.235535    0.259418    0.246900    3.622498    3.373761    0.009863    
9           0.254762    0.275109    0.264544    3.482280    3.263846    0.009794    
10          0.290300    0.304096    0.297038    3.373590    3.100306    0.009725    
11          0.311346    0.324413    0.317745    3.265485    3.000769    0.009656    
12          0.312199    0.335540    0.323449    3.169881    2.939105    0.009588    
13          0.336658    0.355854    0.345990    3.075458    2.868221    0.009519    
14          0.334778    0.360602    0.347210    2.993049    2.848946    0.009450    
15          0.356121    0.373005    0.364368    2.926842    2.724810    0.009381    
16          0.374077    0.388001    0.380912    2.854770    2.666200    0.009312    
17          0.382456    0.403905    0.392888    2.788830    2.634845    0.009244    
18          0.383902    0.407018    0.395122    2.735601    2.612837    0.009175    
19          0.395793    0.425253    0.409994    2.689431    2.567329    0.009106    
20          0.400712    0.423828    0.411946    2.629808    2.537951    0.009038    
21          0.411934    0.435835    0.423548    2.590719    2.500283    0.008969    
22          0.407300    0.423829    0.415401    2.547189    2.497494    0.008900    
23          0.418986    0.438341    0.428445    2.506465    2.442046    0.008831    
24          0.420535    0.444548    0.432208    2.469909    2.412995    0.008762    
25          0.415657    0.447856    0.431156    2.434743    2.461511    0.008694    
26          0.431228    0.456739    0.443617    2.400228    2.401806    0.008625    
27          0.446628    0.468686    0.457391    2.371944    2.349597    0.008556    
28          0.430637    0.461716    0.445635    2.335768    2.379106    0.008488    
29          0.446181    0.472312    0.458875    2.314630    2.332942    0.008419    
30          0.442739    0.466561    0.454338    2.276778    2.328689    0.008350    
31          0.453132    0.480698    0.466508    2.247068    2.319413    0.008281    
32          0.448778    0.472333    0.460254    2.227345    2.324556    0.008212    
33          0.453338    0.472639    0.462787    2.199694    2.291381    0.008144    
34          0.446817    0.475714    0.460813    2.176151    2.319516    0.008075    
35          0.454306    0.481263    0.467396    2.147319    2.287438    0.008006    
36          0.455317    0.477050    0.465930    2.125124    2.293696    0.007938    
37          0.455984    0.480632    0.467984    2.105119    2.306334    0.007869    
38          0.466737    0.486119    0.476231    2.083547    2.247685    0.007800    
39          0.466273    0.481282    0.473659    2.055692    2.256220    0.007731    
40          0.459805    0.482136    0.470705    2.039508    2.263981    0.007663    
41          0.467066    0.485006    0.475867    2.022784    2.244342    0.007594    
42          0.475924    0.491143    0.483414    2.000944    2.223814    0.007525    
43          0.473350    0.490954    0.481991    1.979430    2.238655    0.007456    
44          0.468222    0.487129    0.477488    1.955297    2.240756    0.007388    
45          0.470041    0.495675    0.482518    1.942991    2.235534    0.007319    
46          0.474501    0.488687    0.481490    1.924764    2.212473    0.007250    
47          0.468235    0.488312    0.478063    1.906543    2.222720    0.007181    
48          0.474197    0.495232    0.484486    1.884221    2.235055    0.007112    
49          0.471785    0.491572    0.481476    1.870027    2.226464    0.007044    
50          0.468829    0.493153    0.480683    1.860429    2.252065    0.006975    
51          0.472653    0.488183    0.480293    1.837284    2.227143    0.006906    
52          0.477708    0.494484    0.485951    1.820174    2.230842    0.006838    
53          0.475515    0.489802    0.482553    1.802395    2.226212    0.006769    
54          0.481484    0.494312    0.487813    1.786787    2.220194    0.006700    
55          0.476525    0.491495    0.483894    1.773136    2.238649    0.006631    
56          0.476166    0.494712    0.485262    1.756982    2.240799    0.006562    
57          0.479107    0.489633    0.484313    1.741752    2.246924    0.006494    
58          0.480431    0.500589    0.490303    1.727371    2.242714    0.006425    
59          0.481206    0.501111    0.490957    1.711591    2.237678    0.006356    
60          0.477593    0.495433    0.486350    1.705956    2.251410    0.006288    
61          0.484501    0.496858    0.490602    1.686504    2.227980    0.006219    
62          0.476616    0.491313    0.483853    1.674213    2.249559    0.006150    
63          0.475737    0.501801    0.488422    1.652212    2.252396    0.006081    
64          0.481712    0.498348    0.489889    1.648061    2.228070    0.006013    
65          0.476183    0.497726    0.486716    1.631898    2.272939    0.005944    
66          0.475364    0.494033    0.484519    1.615974    2.265466    0.005875    
67          0.480200    0.494123    0.487062    1.609160    2.258920    0.005806    
68          0.480494    0.500621    0.490351    1.589888    2.270837    0.005737    
69          0.477004    0.496224    0.486424    1.580414    2.300537    0.005669    
70          0.477217    0.496729    0.486777    1.563742    2.296884    0.005600    
71          0.476373    0.488877    0.482544    1.555525    2.275358    0.005531    
72          0.475254    0.488191    0.481635    1.541888    2.306263    0.005463    
73          0.476382    0.494557    0.485299    1.530419    2.309606    0.005394    
74          0.482766    0.496414    0.489495    1.520612    2.272821    0.005325    
75          0.484025    0.494221    0.489070    1.505566    2.280055    0.005256    
76          0.475284    0.489631    0.482351    1.493744    2.309832    0.005188    
77          0.483146    0.496364    0.489666    1.481209    2.308062    0.005119    
78          0.479106    0.488013    0.483518    1.464194    2.291151    0.005050    
79          0.473032    0.492426    0.482535    1.453048    2.325044    0.004981    
80          0.480279    0.494507    0.487289    1.442367    2.315163    0.004913    
81          0.478027    0.493693    0.485734    1.434852    2.321332    0.004844    
82          0.476954    0.489461    0.483127    1.423777    2.312238    0.004775    
83          0.479286    0.494004    0.486534    1.413225    2.317643    0.004706    
84          0.484928    0.504631    0.494583    1.397664    2.316412    0.004638    
85          0.477589    0.490569    0.483992    1.389954    2.326599    0.004569    
86          0.478545    0.489864    0.484138    1.376884    2.336499    0.004500    
87          0.477409    0.491989    0.484589    1.365126    2.365900    0.004431    
88          0.480109    0.489044    0.484536    1.359906    2.340605    0.004363    
89          0.476648    0.489287    0.482885    1.346294    2.374343    0.004294    
90          0.472666    0.484505    0.478512    1.336899    2.363976    0.004225    
91          0.472904    0.490222    0.481407    1.325391    2.375016    0.004156    
92          0.476115    0.488401    0.482179    1.311742    2.386598    0.004088    
93          0.474349    0.488719    0.481427    1.305495    2.389267    0.004019    
94          0.485214    0.497459    0.491260    1.295941    2.360973    0.003950    
95          0.478691    0.487493    0.483052    1.284182    2.385879    0.003881    
96          0.474192    0.484869    0.479471    1.271632    2.392411    0.003813    
97          0.479988    0.497624    0.488647    1.262595    2.397954    0.003744    
98          0.479294    0.490236    0.484703    1.251984    2.405123    0.003675    
