epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.005106    0.374814    0.010076    5.307785    5.302983    0.000010    
2           0.042872    0.188872    0.069882    5.132137    4.859903    0.002008    
3           0.084632    0.148943    0.107934    4.706745    4.372878    0.004006    
4           0.127435    0.155152    0.139934    4.351810    4.050560    0.006004    
5           0.168977    0.196241    0.181592    4.110826    3.808305    0.008002    
6           0.196997    0.228458    0.211564    3.911661    3.623884    0.010000    
7           0.223847    0.240080    0.231679    3.732296    3.462931    0.009931    
8           0.246748    0.265239    0.255659    3.578579    3.327399    0.009863    
9           0.270317    0.294188    0.281748    3.438769    3.190708    0.009794    
10          0.284645    0.297763    0.291056    3.336337    3.097343    0.009725    
11          0.303945    0.341848    0.321784    3.236224    3.033374    0.009656    
12          0.318583    0.343312    0.330486    3.130437    2.917586    0.009588    
13          0.336984    0.350808    0.343757    3.039401    2.824359    0.009519    
14          0.353771    0.366099    0.359830    2.951366    2.756927    0.009450    
15          0.366201    0.393578    0.379396    2.874354    2.691343    0.009381    
16          0.377191    0.405059    0.390629    2.816672    2.647534    0.009312    
17          0.385307    0.404103    0.394481    2.744551    2.618871    0.009244    
18          0.392450    0.412894    0.402412    2.701475    2.566376    0.009175    
19          0.395541    0.422113    0.408395    2.647246    2.558643    0.009106    
20          0.396680    0.419309    0.407680    2.593863    2.517873    0.009038    
21          0.410902    0.430228    0.420343    2.549031    2.487044    0.008969    
22          0.411540    0.436715    0.423754    2.501422    2.479252    0.008900    
23          0.421191    0.445069    0.432801    2.465714    2.442331    0.008831    
24          0.412740    0.434061    0.423132    2.422953    2.460581    0.008762    
25          0.429826    0.454499    0.441818    2.382873    2.378781    0.008694    
26          0.438331    0.464917    0.451233    2.354972    2.372145    0.008625    
27          0.432883    0.466051    0.448855    2.323993    2.370865    0.008556    
28          0.439539    0.452370    0.445862    2.283737    2.344370    0.008488    
29          0.444008    0.460032    0.451878    2.261474    2.328840    0.008419    
30          0.447952    0.469512    0.458479    2.226837    2.299398    0.008350    
31          0.453167    0.479113    0.465779    2.200119    2.303416    0.008281    
32          0.450280    0.472153    0.460957    2.170116    2.294389    0.008212    
33          0.447425    0.474572    0.460599    2.137613    2.294468    0.008144    
34          0.458569    0.479669    0.468882    2.116391    2.264365    0.008075    
35          0.460101    0.477288    0.468537    2.093062    2.259930    0.008006    
36          0.468120    0.492574    0.480036    2.060487    2.246244    0.007938    
37          0.463313    0.481487    0.472225    2.037015    2.271866    0.007869    
38          0.465085    0.488035    0.476284    2.015708    2.245251    0.007800    
39          0.460938    0.482236    0.471346    1.998044    2.224362    0.007731    
40          0.473745    0.480578    0.477137    1.972730    2.207044    0.007663    
41          0.469966    0.492606    0.481020    1.943578    2.223610    0.007594    
42          0.466855    0.484006    0.475276    1.928576    2.230719    0.007525    
43          0.465880    0.490775    0.478003    1.911062    2.258156    0.007456    
