epoch       recall      precision   f1_score    train_loss  val_loss    lr          
97          0.473084    0.483558    0.478264    1.253275    2.414513    0.003744    
98          0.474406    0.485752    0.480012    1.253079    2.409398    0.003675    
99          0.473046    0.486059    0.479464    1.235164    2.417903    0.003606    
100         0.474347    0.487524    0.480845    1.229716    2.414324    0.003537    
101         0.476463    0.489245    0.482769    1.221412    2.422652    0.003469    
102         0.473114    0.487331    0.480118    1.214679    2.426796    0.003400    
103         0.475557    0.489097    0.482232    1.206485    2.420569    0.003331    
104         0.477799    0.485370    0.481555    1.190525    2.452215    0.003262    
105         0.471547    0.479739    0.475608    1.184079    2.460221    0.003194    
106         0.470618    0.478158    0.474358    1.174632    2.454749    0.003125    
107         0.473733    0.481305    0.477489    1.164518    2.459541    0.003056    
108         0.469633    0.480531    0.475020    1.157984    2.481102    0.002987    
109         0.471318    0.485275    0.478194    1.148591    2.471864    0.002919    
110         0.470531    0.481197    0.475804    1.136761    2.488229    0.002850    
111         0.468473    0.477050    0.472723    1.131534    2.501760    0.002781    
112         0.471642    0.479675    0.475624    1.123883    2.509135    0.002712    
113         0.472013    0.479407    0.475681    1.112713    2.504012    0.002644    
114         0.468412    0.476056    0.472203    1.107016    2.501593    0.002575    
115         0.472787    0.481058    0.476886    1.096948    2.509464    0.002506    
